optimizer_category,problem_type,optimizer_name,problem_name,best_result,best_step,used_budget,error_message,runtime,seed,efficiency
a,s,BOHB,SQL,12.8051838168866,172.0,190.0,,,108,2.5294117647058822
a,s,ParamILS,SQL,12.9329128919765,9.0,70.0,,,108,0.5294117647058824
g,s,HillClimbing,SQL,13.2592886609003,3.0,16.0,,,108,0.17647058823529413
s,s,ROBOTune,SQL,12.8227727247358,68.0,190.0,,,108,2.1176470588235294
a,s,UQGuided,SQL,12.5129061611011,62.0,190.0,,,108,0.5294117647058824
a,s,Hyperband,SQL,12.7358968070814,134.0,190.0,,,108,2.5294117647058822
g,s,PSO,SQL,12.8185583814903,60.0,149.0,,,108,0.5294117647058824
s,s,ATConf,SQL,12.5129061611011,121.0,190.0,,,108,0.9411764705882353
s,s,PromiseTune,SQL,13.0193059945959,109.0,190.0,,,108,1.4705882352941178
g,s,ES,SQL,12.9329128919765,9.0,190.0,,,108,0.5294117647058824
g,s,ACO,SQL,12.5129061611011,137.0,173.0,,,108,0.5294117647058824
s,s,BestConfig,SQL,12.6877319012136,148.0,190.0,,,108,0.5294117647058824
a,s,irace,SQL,12.5129061611011,130.0,190.0,,,108,0.5294117647058824
g,s,CMAES,SQL,13.0405968260911,71.0,190.0,,,108,3.4705882352941178
g,s,DE,SQL,12.7139047215963,81.0,190.0,,,108,0.5294117647058824
s,s,OtterTune,SQL,12.7358968070814,82.0,190.0,,,108,0.6470588235294118
a,s,GGA,SQL,13.0170669623225,52.0,190.0,,,108,0.35294117647058826
s,s,BOCA,SQL,13.0004727653845,107.0,190.0,,,108,1.4705882352941178
s,a,BOCA,rf-146818,0.01,22.0,41.0,,,108,0.8461538461538461
a,a,irace,rf-146818,0.0,3.0,111.0,,,108,0.11538461538461539
g,a,RandomSearch,rf-146818,0.0,62.0,138.0,,,108,0.8461538461538461
g,a,BO,rf-146818,0.01,21.0,138.0,,,108,0.8076923076923077
a,a,GGA,rf-146818,0.0,36.0,138.0,,,108,0.15384615384615385
g,a,ACO,rf-146818,0.0,3.0,10.0,,,108,0.11538461538461539
g,a,HillClimbing,rf-146818,0.0,40.0,68.0,,,108,0.46153846153846156
g,a,DE,rf-146818,0.01,26.0,138.0,,,108,1.0
a,a,BOHB,rf-146818,0.01,40.0,3.9296875,,,108,0.15114182692307693
g,a,GA,rf-146818,0.0,55.0,137.0,,,108,0.46153846153846156
g,a,SA,rf-146818,0.01,6.0,138.0,,,108,0.23076923076923078
s,a,ConEx,rf-146818,0.0,65.0,138.0,,,108,0.9230769230769231
a,a,HEBO,rf-146818,0.0,30.0,138.0,,,108,0.15384615384615385
s,a,PromiseTune,rf-146818,0.0,72.0,138.0,,,108,0.07692307692307693
g,a,ES,rf-146818,0.0,47.0,138.0,,,108,0.7692307692307693
s,a,FLASH,rf-146818,0.01,22.0,138.0,,,108,0.8461538461538461
s,a,BestConfig,rf-146818,0.0,62.0,138.0,,,108,0.11538461538461539
s,a,ROBOTune,rf-146818,0.01,2.0,138.0,,,108,0.07692307692307693
s,a,Tuneful,rf-146818,0.0,28.0,138.0,,,108,0.15384615384615385
a,a,Hyperband,rf-146818,0.01,40.0,3.9296875,,,108,0.15114182692307693
a,a,SMAC,rf-146818,0.0,34.0,138.0,,,108,0.19230769230769232
a,a,UQGuided,rf-146818,0.0,134.0,138.0,,,108,0.6923076923076923
g,a,PSO,rf-146818,0.01,12.0,108.0,,,108,0.46153846153846156
a,a,ParamILS,rf-146818,0.01,11.0,69.0,,,108,0.4230769230769231
s,a,SWAY,rf-146818,0.0,8.0,138.0,,,108,0.3076923076923077
a,a,DEHB,rf-146818,0.0,236.0,51.03703703703714,,,108,0.26923076923076905
s,a,OtterTune,rf-146818,0.0,69.0,138.0,,,108,0.2692307692307692
s,a,ResTune,rf-146818,0.01,7.0,138.0,,,108,0.2692307692307692
a,a,HABO,rf-146818,0.01,6.0,132.0,,,108,0.23076923076923078
s,a,ATConf,rf-146818,0.01,6.0,138.0,,,108,0.23076923076923078
g,a,CMAES,rf-146818,0.0,51.0,94.0,,,108,0.4230769230769231
a,s,BOHB,spear,0.005,180.0,240.0,,,108,0.1590909090909091
s,s,OtterTune,spear,0.01,31.0,240.0,,,108,0.056818181818181816
a,s,ParamILS,spear,0.02,12.0,76.0,,,108,0.056818181818181816
g,s,ES,spear,0.015,24.0,240.0,,,108,0.056818181818181816
s,s,FLASH,spear,0.0,189.0,240.0,,,108,0.056818181818181816
s,s,ResTune,spear,0.08,88.0,240.0,,,108,1.0
s,s,Tuneful,spear,0.0,21.0,76.0,,,108,0.06818181818181818
s,s,ROBOTune,spear,0.015,194.0,240.0,,,108,0.03409090909090909
g,s,BO,spear,0.035,7.0,240.0,,,108,0.056818181818181816
a,s,HABO,spear,0.0,1.0,240.0,,,108,0.022727272727272728
s,s,BestConfig,spear,0.025,222.0,240.0,,,108,0.056818181818181816
a,s,irace,spear,0.0,115.0,240.0,,,108,0.022727272727272728
g,s,SA,spear,0.025,78.0,240.0,,,108,0.045454545454545456
g,s,RandomSearch,spear,0.025,222.0,240.0,,,108,0.056818181818181816
a,s,DEHB,spear,0.0,203.0,240.0,,,108,0.06818181818181818
s,s,SWAY,spear,0.01,83.0,240.0,,,108,0.022727272727272728
s,s,BOCA,spear,0.01,37.0,240.0,,,108,0.056818181818181816
a,s,GGA,spear,0.025,202.0,240.0,,,108,0.045454545454545456
g,s,GA,spear,0.015,16.0,239.0,,,108,0.056818181818181816
g,s,CMAES,spear,0.015,101.0,240.0,,,108,0.07954545454545454
a,s,SMAC,spear,0.01,217.0,240.0,,,108,0.06818181818181818
g,s,PSO,spear,0.015,74.0,239.0,,,108,0.056818181818181816
a,s,HEBO,spear,0.005,28.0,240.0,,,108,0.056818181818181816
s,s,PromiseTune,spear,0.01,208.0,240.0,,,108,0.06818181818181818
s,s,ConEx,spear,0.015,82.0,240.0,,,108,0.056818181818181816
s,s,ATConf,spear,0.015,121.0,240.0,,,108,0.056818181818181816
a,s,Hyperband,spear,0.005,134.0,240.0,,,108,0.1590909090909091
a,s,UQGuided,spear,0.02,215.0,240.0,,,108,0.056818181818181816
g,s,DE,spear,0.025,137.0,240.0,,,108,0.056818181818181816
g,s,HillClimbing,spear,0.025,4.0,20.0,,,108,0.045454545454545456
g,s,ACO,spear,0.015,108.0,240.0,,,108,0.022727272727272728
s,a,OtterTune,xgb-53,0.01,4.0,182.0,,,108,0.027972027972027972
a,a,HEBO,xgb-53,0.01,5.0,182.0,,,108,0.03496503496503497
g,a,DE,xgb-53,0.0,110.0,182.0,,,108,0.027972027972027972
a,a,GGA,xgb-53,0.0,60.0,182.0,,,108,0.06293706293706294
g,a,ACO,xgb-53,0.0,93.0,97.0,,,108,0.15384615384615385
s,a,BestConfig,xgb-53,0.0,170.0,182.0,,,108,0.055944055944055944
g,a,RandomSearch,xgb-53,0.0,170.0,182.0,,,108,0.027972027972027972
a,a,irace,xgb-53,0.0,82.0,154.0,,,108,0.16083916083916083
a,a,Hyperband,xgb-53,0.0,64.0,13.993,,,108,0.027951048951048958
s,a,FLASH,xgb-53,0.0,74.0,182.0,,,108,0.027972027972027972
s,a,BOCA,xgb-53,0.01,4.0,50.0,,,108,0.027972027972027972
s,a,ROBOTune,xgb-53,0.0,50.0,182.0,,,108,0.04195804195804196
g,a,GA,xgb-53,0.01,4.0,181.0,,,108,0.027972027972027972
s,a,Tuneful,xgb-53,0.0,102.0,182.0,,,108,0.03496503496503497
s,a,ResTune,xgb-53,0.0,9.0,182.0,,,108,0.02097902097902098
g,a,BO,xgb-53,0.01,4.0,182.0,,,108,0.027972027972027972
a,a,HABO,xgb-53,0.01,29.0,120.0,,,108,0.20279720279720279
a,a,UQGuided,xgb-53,0.0,19.0,182.0,,,108,0.027972027972027972
g,a,CMAES,xgb-53,0.0,15.0,120.0,,,108,0.013986013986013986
g,a,ES,xgb-53,0.0,18.0,182.0,,,108,0.027972027972027972
s,a,SWAY,xgb-53,0.01,143.0,182.0,,,108,1.0
s,a,ConEx,xgb-53,0.0,28.0,182.0,,,108,0.027972027972027972
s,a,PromiseTune,xgb-53,0.0,15.0,182.0,,,108,0.013986013986013986
g,a,PSO,xgb-53,0.0,33.0,137.0,,,108,0.027972027972027972
a,a,DEHB,xgb-53,0.0,293.0,62.925925925926144,,,108,0.027972027972027972
g,a,HillClimbing,xgb-53,0.01,3.0,37.0,,,108,0.02097902097902098
a,a,BOHB,xgb-53,0.0,195.0,44.97899999999995,,,108,0.06988111888111888
a,a,ParamILS,xgb-53,0.0,17.0,76.0,,,108,0.027972027972027972
a,a,SMAC,xgb-53,0.0,7.0,182.0,,,108,0.027972027972027972
g,a,SA,xgb-53,0.0,139.0,182.0,,,108,0.027972027972027972
s,a,ATConf,xgb-53,0.0,49.0,182.0,,,108,0.027972027972027972
s,s,SWAY,MariaDB,52.71356,105.0,268.0,,,108,2.857142857142857
g,s,DE,MariaDB,53.06498,218.0,268.0,,,108,0.5714285714285714
g,s,CMAES,MariaDB,51.91376,119.0,268.0,,,108,4.0
g,s,ES,MariaDB,53.09452,240.0,268.0,,,108,0.5714285714285714
g,s,ACO,MariaDB,51.29964,90.0,231.0,,,108,12.857142857142858
s,s,FLASH,MariaDB,48.78836,107.0,268.0,,,108,0.5714285714285714
s,s,ResTune,MariaDB,54.16258,7.0,268.0,,,108,1.0
s,s,BOCA,MariaDB,50.84434,253.0,268.0,,,108,0.5714285714285714
a,s,DEHB,MariaDB,49.07244,128.0,268.0,,,108,2.5714285714285716
a,s,Hyperband,MariaDB,50.84434,100.0,268.0,,,108,3.142857142857143
s,s,ConEx,MariaDB,48.57508,267.0,268.0,,,108,0.5714285714285714
s,s,OtterTune,MariaDB,50.2075,128.0,268.0,,,108,0.5714285714285714
s,s,BestConfig,MariaDB,52.09486,82.0,268.0,,,108,4.857142857142857
s,s,PromiseTune,MariaDB,51.51038,47.0,268.0,,,108,6.714285714285714
a,s,SMAC,MariaDB,46.89112,211.0,268.0,,,108,1.5714285714285714
g,s,BO,MariaDB,52.83726,256.0,268.0,,,108,0.5714285714285714
s,s,ATConf,MariaDB,46.49266,234.0,268.0,,,108,0.5714285714285714
s,s,Tuneful,MariaDB,51.5219,118.0,170.0,,,108,3.0
g,s,RandomSearch,MariaDB,50.4318,24.0,268.0,,,108,0.5714285714285714
a,s,ParamILS,MariaDB,51.86658,78.0,96.0,,,108,0.5714285714285714
a,s,GGA,MariaDB,52.27972,15.0,268.0,,,108,2.142857142857143
a,s,HABO,MariaDB,51.93032,80.0,268.0,,,108,11.428571428571429
a,s,BOHB,MariaDB,50.84434,206.0,268.0,,,108,3.142857142857143
g,s,SA,MariaDB,46.55148,24.0,268.0,,,108,1.0
g,s,PSO,MariaDB,50.2075,33.0,221.0,,,108,0.5714285714285714
a,s,HEBO,MariaDB,46.49266,132.0,268.0,,,108,2.857142857142857
g,s,GA,MariaDB,52.08538,228.0,267.0,,,108,0.5714285714285714
g,s,HillClimbing,MariaDB,51.47814,15.0,41.0,,,108,2.142857142857143
a,s,UQGuided,MariaDB,46.55148,75.0,215.0,,,108,0.5714285714285714
a,s,irace,MariaDB,49.07244,89.0,268.0,,,108,12.571428571428571
s,s,ROBOTune,MariaDB,50.84434,2.0,268.0,,,108,0.2857142857142857
s,a,BestConfig,nn-9952,0.0,112.0,190.0,,,108,1.2
a,a,Hyperband,nn-9952,0.0,1600.0,172.56790123456986,,,108,1.0000000000000004
s,a,BOCA,nn-9952,0.0,116.0,190.0,,,108,1.0
a,a,DEHB,nn-9952,0.0,538.0,60.93827160493863,,,108,1.7851851851851854
g,a,SA,nn-9952,0.0,2.0,190.0,,,108,0.4
a,a,UQGuided,nn-9952,0.01,7.0,190.0,,,108,1.0
s,a,ConEx,nn-9952,0.01,44.0,190.0,,,108,1.0
a,a,HEBO,nn-9952,0.0,61.0,190.0,,,108,0.4
a,a,GGA,nn-9952,0.0,164.0,190.0,,,108,3.0
a,a,irace,nn-9952,0.01,21.0,190.0,,,108,4.0
s,a,SWAY,nn-9952,0.01,108.0,190.0,,,108,3.4
g,a,HillClimbing,nn-9952,0.0,2.0,39.0,,,108,0.4
a,a,ParamILS,nn-9952,0.01,24.0,75.0,,,108,1.0
s,a,PromiseTune,nn-9952,0.0,61.0,190.0,,,108,1.2
s,a,ROBOTune,nn-9952,0.0,108.0,190.0,,,108,1.0
g,a,PSO,nn-9952,0.0,102.0,169.0,,,108,1.0
s,a,FLASH,nn-9952,0.0,52.0,190.0,,,108,1.0
s,a,OtterTune,nn-9952,0.0,130.0,190.0,,,108,1.0
g,a,RandomSearch,nn-9952,0.0,112.0,190.0,,,108,1.0
a,a,HABO,nn-9952,0.01,57.0,145.0,,,108,3.2
g,a,DE,nn-9952,0.01,25.0,190.0,,,108,1.0
g,a,GA,nn-9952,0.01,29.0,189.0,,,108,1.0
a,a,BOHB,nn-9952,0.0,161.0,9.000000000000002,,,108,1.0000000000000004
s,a,ATConf,nn-9952,0.0,23.0,190.0,,,108,1.0
s,a,Tuneful,nn-9952,0.0,44.0,190.0,,,108,0.8
g,a,ACO,nn-9952,0.01,21.0,131.0,,,108,2.2
g,a,BO,nn-9952,0.02,5.0,190.0,,,108,1.0
g,a,CMAES,nn-9952,0.0,32.0,87.0,,,108,4.0
a,a,SMAC,nn-9952,0.0,28.0,190.0,,,108,0.8
s,a,ResTune,nn-9952,0.0,4.0,190.0,,,108,0.6
g,a,ES,nn-9952,0.0,36.0,190.0,,,108,1.0
s,a,ATConf,FCNet-SliceLocalization,0.000173336995,257.0,317.0,,,108,0.03205128205128205
a,a,SMAC,FCNet-SliceLocalization,0.00014428208,60.0,287.0,,,108,0.016025641025641024
s,a,ResTune,FCNet-SliceLocalization,0.0004868345125,312.0,317.0,,,108,1.0
g,a,HillClimbing,FCNet-SliceLocalization,0.0002219138425,80.0,101.0,,,108,0.13782051282051283
a,a,UQGuided,FCNet-SliceLocalization,0.000233630995,311.0,317.0,,,108,0.842948717948718
s,a,PromiseTune,FCNet-SliceLocalization,0.0002893973025,184.0,317.0,,,108,0.2467948717948718
s,a,BestConfig,FCNet-SliceLocalization,0.000186107755,225.0,317.0,,,108,0.22115384615384615
g,a,SA,FCNet-SliceLocalization,0.000272862875,124.0,317.0,,,108,0.3974358974358974
a,a,BOHB,FCNet-SliceLocalization,0.00020687772,324.0,366.0,,,108,0.5608974358974359
a,a,HEBO,FCNet-SliceLocalization,0.00014428208,62.0,317.0,,,108,0.07051282051282051
a,a,DEHB,FCNet-SliceLocalization,0.00016471863,110.0,317.0,,,108,0.10897435897435898
a,a,HABO,FCNet-SliceLocalization,0.00018085214,275.0,317.0,,,108,0.47115384615384615
s,a,SWAY,FCNet-SliceLocalization,0.0002232078625,235.0,317.0,,,108,0.08012820512820513
s,a,BOCA,FCNet-SliceLocalization,0.0003407623525,227.0,317.0,,,108,0.46474358974358976
a,a,irace,FCNet-SliceLocalization,0.00014428208,174.0,265.0,,,108,0.07051282051282051
g,a,ACO,FCNet-SliceLocalization,0.000186107755,46.0,67.0,,,108,0.035256410256410256
g,a,RandomSearch,FCNet-SliceLocalization,0.000186107755,226.0,317.0,,,108,0.22435897435897437
s,a,Tuneful,FCNet-SliceLocalization,0.000316109015,84.0,317.0,,,108,0.09294871794871795
s,a,ROBOTune,FCNet-SliceLocalization,0.00022457302,220.0,317.0,,,108,0.1955128205128205
g,a,DE,FCNet-SliceLocalization,0.0002232856425,150.0,317.0,,,108,0.10256410256410256
g,a,CMAES,FCNet-SliceLocalization,0.0002189456175,99.0,163.0,,,108,0.19230769230769232
a,a,ParamILS,FCNet-SliceLocalization,0.0001516850875,71.0,152.0,,,108,0.07371794871794872
s,a,ConEx,FCNet-SliceLocalization,0.0001925474825,287.0,317.0,,,108,0.27564102564102566
g,a,BO,FCNet-SliceLocalization,0.0004320305725,35.0,317.0,,,108,0.11217948717948718
a,a,GGA,FCNet-SliceLocalization,0.00020687772,288.0,317.0,,,108,0.10897435897435898
g,a,GA,FCNet-SliceLocalization,0.00020003625,79.0,316.0,,,108,0.21794871794871795
g,a,PSO,FCNet-SliceLocalization,0.00014428208,165.0,276.0,,,108,0.07692307692307693
s,a,FLASH,FCNet-SliceLocalization,0.0001516850875,268.0,317.0,,,108,0.10256410256410256
a,a,Hyperband,FCNet-SliceLocalization,0.00020687772,125.0,366.0,,,108,0.20833333333333334
s,a,OtterTune,FCNet-SliceLocalization,0.0001562761125,238.0,317.0,,,108,0.028846153846153848
g,a,ES,FCNet-SliceLocalization,0.00014428208,88.0,317.0,,,108,0.05128205128205128
s,s,FLASH,polly,4.316666666666666,335.0,342.0,,,108,0.14482758620689656
g,s,ES,polly,4.273333333333333,166.0,342.0,,,108,0.4827586206896552
s,s,ATConf,polly,4.315,236.0,342.0,,,108,0.05517241379310345
g,s,BO,polly,5.8133333333333335,145.0,342.0,,,108,1.0
g,s,GA,polly,4.363333333333333,61.0,341.0,,,108,0.11724137931034483
s,s,OtterTune,polly,4.316666666666666,210.0,342.0,,,108,0.12413793103448276
g,s,PSO,polly,4.333333333333333,72.0,331.0,,,108,0.14482758620689656
s,s,BOCA,polly,4.343333333333333,140.0,342.0,,,108,0.041379310344827586
g,s,HillClimbing,polly,5.65,34.0,55.0,,,108,0.23448275862068965
g,s,RandomSearch,polly,4.490000000000001,24.0,342.0,,,108,0.14482758620689656
a,s,DEHB,polly,4.303333333333334,314.0,342.0,,,108,0.8
s,s,Tuneful,polly,4.3500000000000005,73.0,254.0,,,108,0.020689655172413793
g,s,ACO,polly,4.5,296.0,342.0,,,108,0.8
s,s,ResTune,polly,5.8133333333333335,145.0,342.0,,,108,1.0
s,s,BestConfig,polly,4.490000000000001,24.0,342.0,,,108,0.14482758620689656
a,s,ParamILS,polly,4.5200000000000005,16.0,73.0,,,108,0.07586206896551724
a,s,irace,polly,4.38,164.0,342.0,,,108,0.5103448275862069
a,s,BOHB,polly,4.273333333333333,140.0,342.0,,,108,0.19310344827586207
g,s,SA,polly,4.466666666666667,183.0,342.0,,,108,1.2620689655172415
s,s,ROBOTune,polly,5.626666666666666,220.0,342.0,,,108,0.33793103448275863
g,s,CMAES,polly,4.326666666666667,191.0,342.0,,,108,0.22758620689655173
a,s,HEBO,polly,4.343333333333333,91.0,342.0,,,108,0.1724137931034483
a,s,GGA,polly,4.416666666666667,140.0,342.0,,,108,0.9655172413793104
s,s,ConEx,polly,4.336666666666667,165.0,342.0,,,108,0.14482758620689656
a,s,Hyperband,polly,4.386666666666667,101.0,342.0,,,108,0.19310344827586207
s,s,PromiseTune,polly,4.285,198.0,342.0,,,108,0.12413793103448276
g,s,DE,polly,4.353333333333333,222.0,342.0,,,108,1.4689655172413794
a,s,HABO,polly,4.3566666666666665,286.0,342.0,,,108,0.21379310344827587
a,s,UQGuided,polly,4.473333333333333,274.0,342.0,,,108,0.22758620689655173
a,s,SMAC,polly,4.285,250.0,342.0,,,108,0.1793103448275862
s,s,SWAY,polly,4.343333333333333,4.0,342.0,,,108,0.027586206896551724
g,a,ES,xgboost-PimaIndiansDiabetes,0.0,101.0,215.0,,,108,0.23076923076923078
g,a,DE,xgboost-PimaIndiansDiabetes,0.0,123.0,215.0,,,108,0.23076923076923078
s,a,Tuneful,xgboost-PimaIndiansDiabetes,1.574803149999994,28.0,40.0,,,108,0.6923076923076923
s,a,BestConfig,xgboost-PimaIndiansDiabetes,0.0,57.0,215.0,,,108,0.23076923076923078
s,a,FLASH,xgboost-PimaIndiansDiabetes,0.0,56.0,215.0,,,108,0.23076923076923078
a,a,HABO,xgboost-PimaIndiansDiabetes,1.574803149999994,77.0,215.0,,,108,1.2307692307692308
g,a,ACO,xgboost-PimaIndiansDiabetes,0.0,13.0,20.0,,,108,0.6153846153846154
s,a,ATConf,xgboost-PimaIndiansDiabetes,0.7874015700000001,87.0,215.0,,,108,0.23076923076923078
a,a,SMAC,xgboost-PimaIndiansDiabetes,1.181102359999997,37.0,57.0,,,108,0.3076923076923077
a,a,HEBO,xgboost-PimaIndiansDiabetes,0.0,22.0,215.0,,,108,0.3076923076923077
s,a,ROBOTune,xgboost-PimaIndiansDiabetes,0.0,17.0,215.0,,,108,0.38461538461538464
g,a,SA,xgboost-PimaIndiansDiabetes,0.0,77.0,215.0,,,108,0.7692307692307693
s,a,ConEx,xgboost-PimaIndiansDiabetes,0.0,187.0,215.0,,,108,0.23076923076923078
g,a,HillClimbing,xgboost-PimaIndiansDiabetes,1.968503929999997,13.0,23.0,,,108,1.0
a,a,DEHB,xgboost-PimaIndiansDiabetes,0.0,63.0,215.0,,,108,0.23076923076923078
g,a,CMAES,xgboost-PimaIndiansDiabetes,1.574803149999994,13.0,56.0,,,108,1.0
s,a,BOCA,xgboost-PimaIndiansDiabetes,1.574803149999994,3.0,27.0,,,108,0.23076923076923078
g,a,RandomSearch,xgboost-PimaIndiansDiabetes,0.0,57.0,215.0,,,108,0.23076923076923078
a,a,ParamILS,xgboost-PimaIndiansDiabetes,0.0,38.0,95.0,,,108,0.23076923076923078
g,a,BO,xgboost-PimaIndiansDiabetes,1.574803149999994,3.0,109.0,,,108,0.23076923076923078
a,a,BOHB,xgboost-PimaIndiansDiabetes,0.0,168.0,215.0,,,108,1.5384615384615385
g,a,GA,xgboost-PimaIndiansDiabetes,0.0,46.0,214.0,,,108,0.23076923076923078
a,a,UQGuided,xgboost-PimaIndiansDiabetes,0.0,31.0,215.0,,,108,0.23076923076923078
s,a,SWAY,xgboost-PimaIndiansDiabetes,0.7874015700000001,127.0,215.0,,,108,4.0
a,a,Hyperband,xgboost-PimaIndiansDiabetes,0.0,143.0,215.0,,,108,1.5384615384615385
s,a,PromiseTune,xgboost-PimaIndiansDiabetes,0.0,21.0,215.0,,,108,0.8461538461538461
s,a,OtterTune,xgboost-PimaIndiansDiabetes,0.0,141.0,215.0,,,108,0.23076923076923078
s,a,ResTune,xgboost-PimaIndiansDiabetes,1.968503929999997,4.0,100.0,,,108,0.3076923076923077
a,a,GGA,xgboost-PimaIndiansDiabetes,0.0,190.0,215.0,,,108,3.230769230769231
a,a,irace,xgboost-PimaIndiansDiabetes,0.0,13.0,144.0,,,108,0.6153846153846154
g,a,PSO,xgboost-PimaIndiansDiabetes,0.0,61.0,174.0,,,108,0.23076923076923078
g,a,GA,xgb-10101,0.0,3.0,102.0,,,108,2.0
s,a,BOCA,xgb-10101,0.0,3.0,35.0,,,108,2.0
a,a,GGA,xgb-10101,0.0,1.0,103.0,,,108,3.0
a,a,Hyperband,xgb-10101,0.0,124.0,24.94900000000001,,,108,3.9970000000000008
g,a,RandomSearch,xgb-10101,0.0,3.0,103.0,,,108,2.0
a,a,UQGuided,xgb-10101,0.0,3.0,103.0,,,108,2.0
g,a,ES,xgb-10101,0.0,3.0,103.0,,,108,2.0
s,a,SWAY,xgb-10101,0.03,1.0,103.0,,,108,47.0
s,a,ATConf,xgb-10101,0.0,3.0,103.0,,,108,2.0
g,a,CMAES,xgb-10101,0.0,2.0,86.0,,,108,2.0
s,a,PromiseTune,xgb-10101,0.0,18.0,103.0,,,108,2.0
a,a,HABO,xgb-10101,0.01,2.0,103.0,,,108,2.0
a,a,HEBO,xgb-10101,0.0,4.0,103.0,,,108,4.0
g,a,PSO,xgb-10101,0.0,3.0,88.0,,,108,2.0
s,a,Tuneful,xgb-10101,0.0,23.0,103.0,,,108,2.0
a,a,BOHB,xgb-10101,0.0,302.0,65.74599999999978,,,108,3.9970000000000008
g,a,HillClimbing,xgb-10101,0.0,27.0,55.0,,,108,2.0
a,a,DEHB,xgb-10101,0.0,118.0,24.37037037037033,,,108,4.0
g,a,BO,xgb-10101,0.0,3.0,103.0,,,108,2.0
s,a,ROBOTune,xgb-10101,0.0,1.0,103.0,,,108,4.0
s,a,FLASH,xgb-10101,0.0,3.0,103.0,,,108,2.0
s,a,ConEx,xgb-10101,0.0,3.0,103.0,,,108,2.0
a,a,SMAC,xgb-10101,0.0,12.0,103.0,,,108,2.0
s,a,OtterTune,xgb-10101,0.0,3.0,103.0,,,108,2.0
g,a,DE,xgb-10101,0.0,3.0,103.0,,,108,2.0
a,a,irace,xgb-10101,0.0,18.0,103.0,,,108,7.0
s,a,ResTune,xgb-10101,0.01,6.0,103.0,,,108,6.0
g,a,ACO,xgb-10101,0.0,18.0,19.0,,,108,7.0
a,a,ParamILS,xgb-10101,0.0,3.0,68.0,,,108,2.0
g,a,SA,xgb-10101,0.0,3.0,103.0,,,108,2.0
s,a,BestConfig,xgb-10101,0.0,4.0,103.0,,,108,2.0
s,s,ATConf,HSMGP,100.315,86.0,209.0,,,108,0.08333333333333333
a,s,ParamILS,HSMGP,103.959,26.0,80.0,,,108,0.08333333333333333
a,s,DEHB,HSMGP,100.315,205.0,209.0,,,108,0.2916666666666667
g,s,DE,HSMGP,101.789,183.0,209.0,,,108,0.08333333333333333
s,s,ROBOTune,HSMGP,100.315,56.0,209.0,,,108,0.16666666666666666
a,s,BOHB,HSMGP,109.527,42.0,194.0,,,108,0.5
a,s,SMAC,HSMGP,100.315,50.0,125.0,,,108,0.75
s,s,Tuneful,HSMGP,100.315,23.0,158.0,,,108,0.9166666666666666
s,s,PromiseTune,HSMGP,100.444,81.0,209.0,,,108,0.20833333333333334
g,s,ES,HSMGP,100.315,21.0,209.0,,,108,0.08333333333333333
s,s,FLASH,HSMGP,100.315,95.0,209.0,,,108,0.08333333333333333
g,s,HillClimbing,HSMGP,100.444,46.0,63.0,,,108,1.4166666666666667
s,s,ConEx,HSMGP,101.789,196.0,209.0,,,108,0.08333333333333333
a,s,HEBO,HSMGP,100.315,66.0,209.0,,,108,0.5
g,s,ACO,HSMGP,103.49,71.0,162.0,,,108,0.375
g,s,CMAES,HSMGP,100.315,10.0,118.0,,,108,0.2916666666666667
a,s,Hyperband,HSMGP,103.49,87.0,194.0,,,108,0.5
g,s,BO,HSMGP,143.214,2.0,209.0,,,108,0.08333333333333333
a,s,HABO,HSMGP,101.789,94.0,209.0,,,108,0.125
g,s,RandomSearch,HSMGP,105.401,116.0,209.0,,,108,0.08333333333333333
a,s,UQGuided,HSMGP,101.754,71.0,157.0,,,108,0.08333333333333333
a,s,irace,HSMGP,100.315,125.0,193.0,,,108,0.375
s,s,BOCA,HSMGP,100.315,19.0,44.0,,,108,0.08333333333333333
g,s,PSO,HSMGP,100.315,105.0,166.0,,,108,0.08333333333333333
g,s,SA,HSMGP,103.49,107.0,126.0,,,108,0.7916666666666666
s,s,OtterTune,HSMGP,100.315,102.0,209.0,,,108,0.08333333333333333
a,s,GGA,HSMGP,107.551,38.0,209.0,,,108,1.5
g,s,GA,HSMGP,115.557,183.0,208.0,,,108,0.08333333333333333
s,s,SWAY,HSMGP,101.754,73.0,209.0,,,108,0.08333333333333333
s,s,BestConfig,HSMGP,105.401,116.0,209.0,,,108,0.9583333333333334
s,s,ResTune,HSMGP,164.801,24.0,209.0,,,108,1.0
s,a,SWAY,rf-168910,0.26,1.0,327.0,,,108,1.0
a,a,ParamILS,rf-168910,0.01,28.0,86.0,,,108,2.0
g,a,PSO,rf-168910,0.0,175.0,226.0,,,108,2.0
a,a,DEHB,rf-168910,0.0,891.0,178.55555555555648,,,108,4.0
g,a,ES,rf-168910,0.0,149.0,327.0,,,108,2.0
a,a,Hyperband,rf-168910,0.02,234.0,48.6015625,,,108,3.9296875
s,a,BOCA,rf-168910,0.04,5.0,24.0,,,108,2.0
a,a,irace,rf-168910,0.0,77.0,148.0,,,108,2.0
g,a,HillClimbing,rf-168910,0.0,71.0,96.0,,,108,8.0
a,a,GGA,rf-168910,0.02,28.0,327.0,,,108,2.0
s,a,BestConfig,rf-168910,0.03,240.0,327.0,,,108,5.0
s,a,Tuneful,rf-168910,0.0,39.0,327.0,,,108,4.0
g,a,BO,rf-168910,0.04,5.0,316.0,,,108,2.0
