optimizer_category,problem_type,optimizer_name,problem_name,best_result,best_step,used_budget,error_message,runtime,seed,efficiency
g,s,ES,PostgreSQL,50669.0,153.0,252.0,,,113,0.8571428571428571
s,s,FLASH,PostgreSQL,50669.0,200.0,252.0,,,113,2.071428571428572
s,s,BestConfig,PostgreSQL,50739.6,228.0,252.0,,,113,2.071428571428572
g,s,ACO,PostgreSQL,50669.0,142.0,205.0,,,113,1.4285714285714286
g,s,PSO,PostgreSQL,50669.0,52.0,136.0,,,113,1.1428571428571428
g,s,RandomSearch,PostgreSQL,50739.6,228.0,252.0,,,113,2.071428571428572
g,s,HillClimbing,PostgreSQL,50739.2,15.0,25.0,,,113,0.5714285714285714
g,s,SA,PostgreSQL,50692.4,54.0,101.0,,,113,0.5714285714285714
s,s,ATConf,PostgreSQL,50707.6,91.0,252.0,,,113,1.0714285714285714
g,s,CMAES,PostgreSQL,50739.2,39.0,45.0,,,113,0.2857142857142857
s,s,Tuneful,PostgreSQL,50766.0,69.0,81.0,,,113,1.5714285714285714
g,s,GA,PostgreSQL,50723.8,188.0,251.0,,,113,1.0714285714285714
s,s,ROBOTune,PostgreSQL,50687.2,73.0,252.0,,,113,0.2142857142857142
s,s,ConEx,PostgreSQL,50692.4,47.0,252.0,,,113,2.071428571428572
s,s,ResTune,PostgreSQL,50713.4,1.0,48.0,,,113,0.6428571428571429
s,s,SWAY,PostgreSQL,50669.0,173.0,252.0,,,113,1.5
g,s,BO,PostgreSQL,50906.0,14.0,61.0,,,113,1.0
s,s,BOCA,PostgreSQL,50669.0,127.0,252.0,,,113,0.7857142857142857
s,s,PromiseTune,PostgreSQL,50669.0,26.0,252.0,,,113,0.2857142857142857
g,s,DE,PostgreSQL,50692.4,51.0,252.0,,,113,3.642857142857143
s,s,OtterTune,PostgreSQL,50687.2,73.0,252.0,,,113,0.4285714285714285
s,s,FLASH,redis,2666.970000000001,140.0,183.0,,,113,0.125
g,s,PSO,redis,2492.87999999999,37.0,139.0,,,113,0.125
g,s,HillClimbing,redis,7949.623333333337,16.0,36.0,,,113,1.0
g,s,CMAES,redis,4662.046666666662,62.0,110.0,,,113,0.8125
g,s,DE,redis,1761.2799999999988,24.0,183.0,,,113,0.125
g,s,RandomSearch,redis,4522.789999999979,12.0,183.0,,,113,0.125
s,s,BestConfig,redis,4878.916666666657,127.0,183.0,,,113,2.1875
s,s,ROBOTune,redis,0.0,66.0,183.0,,,113,0.75
g,s,SA,redis,4878.916666666657,17.0,31.0,,,113,1.0625
s,s,ATConf,redis,3226.976666666669,10.0,183.0,,,113,0.125
s,s,SWAY,redis,3759.91333333333,33.0,183.0,,,113,0.3125
g,s,ACO,redis,2378.7833333333256,139.0,183.0,,,113,0.4375
s,s,PromiseTune,redis,0.0,90.0,183.0,,,113,2.375
g,s,GA,redis,2381.3466666666645,95.0,182.0,,,113,0.125
s,s,ResTune,redis,6083.929999999993,179.0,183.0,,,113,3.1875
g,s,BO,redis,1761.2799999999988,125.0,183.0,,,113,0.125
s,s,Tuneful,redis,4992.963333333319,79.0,114.0,,,113,0.4375
g,s,ES,redis,2492.8800000000047,141.0,183.0,,,113,0.125
s,s,OtterTune,redis,4133.936666666661,76.0,183.0,,,113,0.125
s,s,BOCA,redis,773.0933333333232,51.0,183.0,,,113,0.125
s,s,ConEx,redis,1454.5799999999872,40.0,183.0,,,113,0.125
a,a,DEHB,nn-146821,0.0,121.0,5.000000000000002,,,113,2.500000000000001
g,a,SA,nn-146821,0.0,8.0,102.0,,,113,2.5
g,a,DE,nn-146821,0.0,4.0,102.0,,,113,1.5
g,a,GA,nn-146821,0.0,4.0,101.0,,,113,1.5
a,a,GGA,nn-146821,0.0,1.0,102.0,,,113,1.5
g,a,ACO,nn-146821,0.0,14.0,19.0,,,113,5.0
a,a,HEBO,nn-146821,0.0,37.0,102.0,,,113,3.0
g,a,ES,nn-146821,0.0,4.0,102.0,,,113,1.5
g,a,CMAES,nn-146821,0.0,6.0,88.0,,,113,1.5
a,a,BOHB,nn-146821,0.0,117.0,4.925925925925927,,,113,2.462962962962964
g,a,PSO,nn-146821,0.0,4.0,90.0,,,113,1.5
a,a,irace,nn-146821,0.0,51.0,102.0,,,113,5.0
a,a,UQGuided,nn-146821,0.0,4.0,102.0,,,113,1.5
a,a,ParamILS,nn-146821,0.0,4.0,64.0,,,113,1.5
a,a,SMAC,nn-146821,0.0,10.0,83.0,,,113,5.0
a,a,HABO,nn-146821,0.0,17.0,102.0,,,113,2.0
g,a,RandomSearch,nn-146821,0.0,4.0,102.0,,,113,1.5
g,a,HillClimbing,nn-146821,0.0,20.0,47.0,,,113,3.0
a,a,Hyperband,nn-146821,0.0,119.0,4.950617283950619,,,113,2.4753086419753094
g,a,BO,nn-146821,0.0,4.0,102.0,,,113,1.5
a,a,ParamILS,CNN-Cifar10,0.8281729390144348,10.0,306.0,,,113,1.0
a,a,UQGuided,CNN-Cifar10,0.4488589830875397,239.0,306.0,,,113,0.6
g,a,RandomSearch,CNN-Cifar10,0.53612124376297,256.0,306.0,,,113,1.0
g,a,PSO,CNN-Cifar10,0.4488589830875397,121.0,228.0,,,113,1.0
g,a,BO,CNN-Cifar10,0.4763969098091125,229.0,306.0,,,113,1.0
a,a,GGA,CNN-Cifar10,0.4763969098091125,293.0,306.0,,,113,0.2
a,a,Hyperband,CNN-Cifar10,0.5308292829990386,292.0,306.0,,,113,0.8
g,a,DE,CNN-Cifar10,0.5169846662521362,239.0,306.0,,,113,1.0
g,a,SA,CNN-Cifar10,0.5518033445358277,76.0,206.0,,,113,0.7
a,a,SMAC,CNN-Cifar10,0.4488589830875397,130.0,306.0,,,113,0.4
g,a,HillClimbing,CNN-Cifar10,0.6281738111495971,7.0,39.0,,,113,0.6
a,a,HABO,CNN-Cifar10,0.54919045753479,167.0,306.0,,,113,0.5
a,a,irace,CNN-Cifar10,0.5257698857307435,152.0,306.0,,,113,0.4
a,a,HEBO,CNN-Cifar10,0.5242341924667359,272.0,306.0,,,113,1.2
g,a,ES,CNN-Cifar10,0.4763969098091125,224.0,306.0,,,113,1.0
g,a,GA,CNN-Cifar10,0.5615905002593994,207.0,305.0,,,113,1.0
a,a,DEHB,CNN-Cifar10,0.4763969098091125,66.0,306.0,,,113,0.8
a,a,BOHB,CNN-Cifar10,0.5382606935501099,112.0,306.0,,,113,0.8
g,a,CMAES,CNN-Cifar10,0.5404284500122071,298.0,306.0,,,113,0.5
g,a,ACO,CNN-Cifar10,0.4880646472930908,141.0,178.0,,,113,0.4
g,a,CMAES,CNN-ColorectalHistology,0.2647781708548146,180.0,221.0,,,113,5.0
a,a,Hyperband,CNN-ColorectalHistology,0.2612389850039636,138.0,221.0,,,113,2.0
g,a,SA,CNN-ColorectalHistology,0.2440638292220331,77.0,190.0,,,113,0.8
g,a,ES,CNN-ColorectalHistology,0.2439549050984844,69.0,221.0,,,113,1.0
g,a,DE,CNN-ColorectalHistology,0.2412254579605594,104.0,221.0,,,113,1.0
a,a,DEHB,CNN-ColorectalHistology,0.2365965396165847,134.0,221.0,,,113,1.2
g,a,ACO,CNN-ColorectalHistology,0.2569114806190614,1.0,221.0,,,113,0.6
g,a,GA,CNN-ColorectalHistology,0.2596483240204473,168.0,220.0,,,113,1.0
a,a,irace,CNN-ColorectalHistology,0.2201452226408066,193.0,221.0,,,113,0.6
g,a,RandomSearch,CNN-ColorectalHistology,0.2190589803841806,141.0,221.0,,,113,1.0
g,a,PSO,CNN-ColorectalHistology,0.2413627101529029,128.0,179.0,,,113,1.0
g,a,BO,CNN-ColorectalHistology,0.2162174231583072,31.0,221.0,,,113,1.0
a,a,GGA,CNN-ColorectalHistology,0.2437084379696077,147.0,221.0,,,113,0.8
a,a,BOHB,CNN-ColorectalHistology,0.2422435600911417,149.0,221.0,,,113,2.0
a,a,UQGuided,CNN-ColorectalHistology,0.2162174231583072,17.0,221.0,,,113,1.0
g,a,HillClimbing,CNN-ColorectalHistology,0.286712824336944,29.0,34.0,,,113,2.0
a,a,ParamILS,CNN-ColorectalHistology,0.4013890931683202,5.0,221.0,,,113,1.0
a,a,SMAC,CNN-ColorectalHistology,0.2457743378416184,199.0,221.0,,,113,1.8
a,a,HEBO,CNN-ColorectalHistology,0.2576612945525877,157.0,221.0,,,113,0.4
a,a,HABO,CNN-ColorectalHistology,0.2659617931612076,62.0,210.0,,,113,0.4
a,a,SMAC,xgb-167119,0.0,11.0,96.0,,,113,2.0
g,a,ES,xgb-167119,0.0,2.0,96.0,,,113,2.0
g,a,PSO,xgb-167119,0.0,2.0,86.0,,,113,2.0
g,a,GA,xgb-167119,0.0,2.0,95.0,,,113,2.0
g,a,CMAES,xgb-167119,0.0,31.0,96.0,,,113,2.0
a,a,DEHB,xgb-167119,0.0,116.0,21.55555555555552,,,113,4.0
a,a,UQGuided,xgb-167119,0.0,2.0,96.0,,,113,2.0
a,a,HABO,xgb-167119,0.0,33.0,96.0,,,113,2.0
g,a,ACO,xgb-167119,0.0099999999999998,6.0,96.0,,,113,2.0
g,a,RandomSearch,xgb-167119,0.0,2.0,96.0,,,113,2.0
a,a,BOHB,xgb-167119,0.0,61.0,10.993,,,113,3.9970000000000008
g,a,DE,xgb-167119,0.0,2.0,96.0,,,113,2.0
a,a,HEBO,xgb-167119,0.0,11.0,96.0,,,113,2.0
a,a,Hyperband,xgb-167119,0.0,40.0,3.9970000000000008,,,113,3.9970000000000008
g,a,SA,xgb-167119,0.0,29.0,96.0,,,113,2.0
a,a,ParamILS,xgb-167119,0.0,2.0,69.0,,,113,2.0
g,a,HillClimbing,xgb-167119,0.25,1.0,36.0,,,113,2.0
a,a,GGA,xgb-167119,0.0,9.0,96.0,,,113,2.0
a,a,irace,xgb-167119,0.0,17.0,96.0,,,113,2.0
g,a,BO,xgb-167119,0.0,2.0,96.0,,,113,2.0
g,a,CMAES,nn-3917,0.04,48.0,67.0,,,113,2.0
a,a,BOHB,nn-3917,0.02,727.0,79.29629629629694,,,113,3.0000000000000004
a,a,HABO,nn-3917,0.02,91.0,257.0,,,113,16.666666666666668
g,a,ACO,nn-3917,0.03,91.0,155.0,,,113,6.0
g,a,HillClimbing,nn-3917,0.03,21.0,57.0,,,113,2.0
a,a,ParamILS,nn-3917,0.03,39.0,92.0,,,113,1.0
a,a,DEHB,nn-3917,0.02,300.0,25.72839506172836,,,113,1.6666666666666672
g,a,DE,nn-3917,0.04,106.0,257.0,,,113,1.0
a,a,SMAC,nn-3917,0.02,84.0,257.0,,,113,2.333333333333333
g,a,ES,nn-3917,0.02,186.0,257.0,,,113,1.0
g,a,RandomSearch,nn-3917,0.03,102.0,257.0,,,113,1.0
g,a,PSO,nn-3917,0.03,30.0,184.0,,,113,1.0
a,a,GGA,nn-3917,0.02,184.0,257.0,,,113,0.6666666666666666
a,a,irace,nn-3917,0.03,155.0,201.0,,,113,4.333333333333333
a,a,HEBO,nn-3917,0.01,4.0,257.0,,,113,1.3333333333333333
g,a,BO,nn-3917,0.0599999999999999,3.0,257.0,,,113,1.0
g,a,GA,nn-3917,0.02,14.0,256.0,,,113,1.0
g,a,SA,nn-3917,0.03,135.0,257.0,,,113,1.6666666666666667
a,a,Hyperband,nn-3917,0.03,1459.0,155.7654320987664,,,113,1.6666666666666672
a,a,UQGuided,nn-3917,0.03,155.0,257.0,,,113,1.0
s,s,SWAY,SQL,13.1029094406513,125.0,190.0,,,113,0.1818181818181818
g,s,ES,SQL,12.7358968070814,31.0,190.0,,,113,0.3333333333333333
g,s,ACO,SQL,12.8227727247358,155.0,190.0,,,113,0.2121212121212121
s,s,ATConf,SQL,12.5129061611011,38.0,190.0,,,113,1.0303030303030305
g,s,SA,SQL,13.1698008098654,173.0,190.0,,,113,0.3636363636363636
s,s,OtterTune,SQL,12.8227727247358,172.0,190.0,,,113,0.303030303030303
g,s,GA,SQL,13.0079873621633,21.0,189.0,,,113,0.6363636363636364
g,s,HillClimbing,SQL,13.1949972220055,15.0,28.0,,,113,0.4242424242424242
s,s,BestConfig,SQL,13.0140936789851,37.0,190.0,,,113,0.3333333333333333
g,s,DE,SQL,12.6091023416946,152.0,190.0,,,113,1.2424242424242424
g,s,PSO,SQL,12.7358968070814,57.0,148.0,,,113,0.3333333333333333
s,s,PromiseTune,SQL,12.5129061611011,167.0,190.0,,,113,0.3333333333333333
g,s,RandomSearch,SQL,13.0140936789851,37.0,190.0,,,113,0.3333333333333333
s,s,FLASH,SQL,12.8227727247358,153.0,190.0,,,113,0.3333333333333333
s,s,Tuneful,SQL,13.3120794470038,5.0,15.0,,,113,0.1515151515151515
g,s,CMAES,SQL,13.0015369733397,132.0,190.0,,,113,0.1212121212121212
s,s,BOCA,SQL,13.0405968260911,184.0,190.0,,,113,1.2424242424242424
s,s,ConEx,SQL,12.8051838168866,162.0,190.0,,,113,0.3333333333333333
g,s,BO,SQL,13.0896188963093,180.0,190.0,,,113,0.8181818181818182
s,s,ROBOTune,SQL,12.8185583814903,8.0,190.0,,,113,0.2424242424242424
s,s,ResTune,SQL,13.0637297573573,146.0,190.0,,,113,0.696969696969697
g,a,SA,rf-146818,0.01,1.0,138.0,,,113,0.064516129032258
a,a,UQGuided,rf-146818,0.01,1.0,138.0,,,113,0.1935483870967742
g,a,HillClimbing,rf-146818,0.01,1.0,36.0,,,113,0.064516129032258
a,a,ParamILS,rf-146818,0.01,1.0,70.0,,,113,0.5806451612903226
a,a,BOHB,rf-146818,0.01,40.0,3.9296875,,,113,0.1267641129032258
a,a,irace,rf-146818,0.0,65.0,138.0,,,113,0.1612903225806451
a,a,HEBO,rf-146818,0.0,29.0,138.0,,,113,0.064516129032258
g,a,ACO,rf-146818,0.01,1.0,89.0,,,113,0.1612903225806451
g,a,GA,rf-146818,0.01,1.0,137.0,,,113,0.9032258064516128
g,a,PSO,rf-146818,0.01,1.0,119.0,,,113,0.3548387096774194
g,a,BO,rf-146818,0.01,1.0,138.0,,,113,0.5806451612903226
g,a,DE,rf-146818,0.0,118.0,138.0,,,113,0.7096774193548387
g,a,CMAES,rf-146818,0.01,7.0,138.0,,,113,0.2258064516129032
a,a,GGA,rf-146818,0.0,59.0,138.0,,,113,0.0967741935483871
g,a,ES,rf-146818,0.0,28.0,138.0,,,113,0.4193548387096774
a,a,HABO,rf-146818,0.01,5.0,99.0,,,113,0.1612903225806451
g,a,RandomSearch,rf-146818,0.01,1.0,138.0,,,113,0.6774193548387096
a,a,DEHB,rf-146818,0.0,529.0,117.96296296296327,,,113,0.225806451612903
a,a,SMAC,rf-146818,0.0,9.0,138.0,,,113,0.064516129032258
a,a,Hyperband,rf-146818,0.0,126.0,25.8046875,,,113,0.1267641129032258
g,s,CMAES,spear,0.0,23.0,162.0,,,113,0.2
s,s,ConEx,spear,0.025,101.0,240.0,,,113,0.3333333333333333
g,s,RandomSearch,spear,0.025,83.0,240.0,,,113,0.3333333333333333
s,s,BestConfig,spear,0.025,83.0,240.0,,,113,0.3333333333333333
g,s,SA,spear,0.02,228.0,240.0,,,113,0.3333333333333333
g,s,ACO,spear,0.045,171.0,240.0,,,113,0.3333333333333333
s,s,FLASH,spear,0.01,111.0,240.0,,,113,0.3333333333333333
s,s,PromiseTune,spear,0.015,59.0,240.0,,,113,0.4
g,s,BO,spear,0.05,5.0,240.0,,,113,0.3333333333333333
s,s,OtterTune,spear,0.01,96.0,240.0,,,113,0.3333333333333333
g,s,PSO,spear,0.015,181.0,233.0,,,113,0.3333333333333333
g,s,HillClimbing,spear,0.03,9.0,25.0,,,113,0.6
s,s,ROBOTune,spear,0.01,28.0,240.0,,,113,0.6666666666666666
s,s,SWAY,spear,0.01,168.0,240.0,,,113,0.1333333333333333
s,s,Tuneful,spear,0.0,38.0,82.0,,,113,1.3333333333333333
s,s,ATConf,spear,0.02,153.0,240.0,,,113,0.3333333333333333
g,s,ES,spear,0.005,16.0,240.0,,,113,0.3333333333333333
s,s,ResTune,spear,0.095,15.0,240.0,,,113,1.0
s,s,BOCA,spear,0.03,30.0,240.0,,,113,0.3333333333333333
g,s,GA,spear,0.01,229.0,239.0,,,113,0.3333333333333333
g,s,DE,spear,0.025,20.0,240.0,,,113,0.3333333333333333
a,a,BOHB,xgb-53,0.0,623.0,145.30200000000062,,,113,0.0335882352941176
g,a,RandomSearch,xgb-53,0.01,4.0,182.0,,,113,0.0336134453781512
a,a,UQGuided,xgb-53,0.0,11.0,182.0,,,113,0.0336134453781512
g,a,CMAES,xgb-53,0.0,12.0,102.0,,,113,0.042016806722689
g,a,ACO,xgb-53,0.01,8.0,95.0,,,113,0.0672268907563025
a,a,HABO,xgb-53,0.01,4.0,115.0,,,113,0.0336134453781512
g,a,ES,xgb-53,0.01,4.0,182.0,,,113,0.0336134453781512
a,a,SMAC,xgb-53,0.01,3.0,182.0,,,113,0.0252100840336134
a,a,Hyperband,xgb-53,0.0,40.0,3.9970000000000008,,,113,0.0335882352941176
g,a,BO,xgb-53,0.01,4.0,182.0,,,113,0.0336134453781512
a,a,HEBO,xgb-53,0.0,26.0,182.0,,,113,0.1008403361344537
g,a,SA,xgb-53,0.01,5.0,182.0,,,113,0.042016806722689
a,a,DEHB,xgb-53,0.0,530.0,116.14814814814848,,,113,0.0336134453781512
g,a,PSO,xgb-53,0.0,129.0,143.0,,,113,0.0336134453781512
g,a,GA,xgb-53,0.01,4.0,181.0,,,113,0.0336134453781512
a,a,GGA,xgb-53,0.0,126.0,182.0,,,113,0.0588235294117647
g,a,HillClimbing,xgb-53,0.01,37.0,67.0,,,113,0.3109243697478991
a,a,irace,xgb-53,0.0,77.0,168.0,,,113,0.0672268907563025
g,a,DE,xgb-53,0.0,117.0,182.0,,,113,0.0336134453781512
a,a,ParamILS,xgb-53,0.01,4.0,68.0,,,113,0.0336134453781512
g,s,HillClimbing,MariaDB,50.2365,15.0,41.0,,,113,0.12
s,s,FLASH,MariaDB,49.73674,160.0,268.0,,,113,0.48
s,s,Tuneful,MariaDB,52.6492,125.0,162.0,,,113,1.0
s,s,BestConfig,MariaDB,49.07244,172.0,268.0,,,113,1.376
g,s,RandomSearch,MariaDB,49.07244,172.0,268.0,,,113,1.376
s,s,ATConf,MariaDB,50.84434,160.0,268.0,,,113,0.152
g,s,DE,MariaDB,52.42398,186.0,268.0,,,113,1.488
s,s,OtterTune,MariaDB,46.55148,86.0,268.0,,,113,0.688
g,s,GA,MariaDB,50.2365,242.0,267.0,,,113,1.912
s,s,PromiseTune,MariaDB,52.45124,197.0,268.0,,,113,1.576
g,s,ES,MariaDB,49.64892,40.0,268.0,,,113,0.216
s,s,ResTune,MariaDB,48.57508,231.0,268.0,,,113,1.472
s,s,BOCA,MariaDB,49.07244,155.0,268.0,,,113,0.472
s,s,ConEx,MariaDB,52.20946,125.0,268.0,,,113,1.0
g,s,CMAES,MariaDB,52.43188,124.0,268.0,,,113,0.992
s,s,SWAY,MariaDB,51.5219,120.0,268.0,,,113,0.272
g,s,BO,MariaDB,52.20946,211.0,268.0,,,113,1.688
g,s,PSO,MariaDB,49.88758,217.0,240.0,,,113,0.6
g,s,ACO,MariaDB,51.75104,185.0,268.0,,,113,0.904
g,s,SA,MariaDB,51.51038,62.0,268.0,,,113,0.496
s,s,ROBOTune,MariaDB,46.55148,44.0,268.0,,,113,0.352
a,a,HEBO,nn-9952,0.0,43.0,190.0,,,113,1.0
g,a,ES,nn-9952,0.0,48.0,190.0,,,113,0.75
g,a,HillClimbing,nn-9952,0.04,4.0,41.0,,,113,1.0
g,a,PSO,nn-9952,0.0,43.0,167.0,,,113,0.75
a,a,DEHB,nn-9952,0.0,707.0,71.86419753086487,,,113,1.2500000000000004
g,a,GA,nn-9952,0.0,26.0,189.0,,,113,0.75
a,a,HABO,nn-9952,0.0,179.0,190.0,,,113,3.5
a,a,UQGuided,nn-9952,0.0,179.0,190.0,,,113,0.75
a,a,BOHB,nn-9952,0.0,516.0,51.92592592592626,,,113,1.2376543209876547
g,a,BO,nn-9952,0.01,3.0,190.0,,,113,0.75
a,a,irace,nn-9952,0.0,132.0,190.0,,,113,0.5
g,a,RandomSearch,nn-9952,0.0,43.0,190.0,,,113,0.75
a,a,ParamILS,nn-9952,0.01,3.0,70.0,,,113,0.75
a,a,SMAC,nn-9952,0.0,18.0,190.0,,,113,1.25
a,a,Hyperband,nn-9952,0.01,121.0,5.000000000000002,,,113,1.2500000000000004
a,a,GGA,nn-9952,0.01,9.0,190.0,,,113,0.5
g,a,CMAES,nn-9952,0.0,49.0,137.0,,,113,0.75
g,a,DE,nn-9952,0.0,32.0,190.0,,,113,0.75
g,a,SA,nn-9952,0.01,36.0,190.0,,,113,1.25
g,a,ACO,nn-9952,0.0,35.0,37.0,,,113,0.5
a,a,SMAC,FCNet-SliceLocalization,0.00014428208,135.0,255.0,,,113,0.017094017094017
g,a,GA,FCNet-SliceLocalization,0.0002201549724999,28.0,316.0,,,113,0.0256410256410256
g,a,RandomSearch,FCNet-SliceLocalization,0.000390101185,59.0,317.0,,,113,0.0256410256410256
a,a,HABO,FCNet-SliceLocalization,0.0003947985575,5.0,317.0,,,113,0.017094017094017
g,a,BO,FCNet-SliceLocalization,0.0003747873625,229.0,317.0,,,113,0.0256410256410256
a,a,DEHB,FCNet-SliceLocalization,0.0001562761125,212.0,317.0,,,113,0.0384615384615384
a,a,Hyperband,FCNet-SliceLocalization,0.000197506685,221.0,317.0,,,113,0.1452991452991453
g,a,HillClimbing,FCNet-SliceLocalization,0.0001608722075,94.0,113.0,,,113,0.094017094017094
a,a,BOHB,FCNet-SliceLocalization,0.000229331855,316.0,317.0,,,113,0.1111111111111111
g,a,PSO,FCNet-SliceLocalization,0.00014428208,162.0,274.0,,,113,0.0256410256410256
g,a,DE,FCNet-SliceLocalization,0.000348574455,273.0,317.0,,,113,0.0256410256410256
a,a,UQGuided,FCNet-SliceLocalization,0.000212714285,312.0,317.0,,,113,0.0256410256410256
a,a,irace,FCNet-SliceLocalization,0.0001608722075,118.0,298.0,,,113,0.1538461538461538
g,a,ES,FCNet-SliceLocalization,0.00014428208,148.0,317.0,,,113,0.0256410256410256
g,a,SA,FCNet-SliceLocalization,0.0003326262725,213.0,317.0,,,113,0.1752136752136752
a,a,GGA,FCNet-SliceLocalization,0.00036124322,196.0,317.0,,,113,0.0512820512820512
a,a,HEBO,FCNet-SliceLocalization,0.00014428208,111.0,317.0,,,113,0.1111111111111111
g,a,CMAES,FCNet-SliceLocalization,0.0002219138425,273.0,299.0,,,113,0.0256410256410256
g,a,ACO,FCNet-SliceLocalization,0.000193700985,65.0,84.0,,,113,0.0641025641025641
a,a,ParamILS,FCNet-SliceLocalization,0.0001608722075,17.0,71.0,,,113,0.0256410256410256
s,s,PromiseTune,polly,4.325,164.0,342.0,,,113,5.333333333333333
s,s,ResTune,polly,5.776666666666667,70.0,342.0,,,113,23.33333333333333
g,s,ES,polly,4.326666666666667,226.0,342.0,,,113,1.0
g,s,HillClimbing,polly,6.576666666666667,36.0,55.0,,,113,11.0
g,s,SA,polly,6.52,104.0,342.0,,,113,34.666666666666664
s,s,SWAY,polly,4.326666666666667,165.0,342.0,,,113,10.666666666666666
g,s,GA,polly,4.553333333333333,138.0,341.0,,,113,1.0
s,s,OtterTune,polly,4.325,102.0,342.0,,,113,1.0
s,s,ConEx,polly,5.613333333333333,231.0,342.0,,,113,1.0
s,s,ATConf,polly,4.315,275.0,342.0,,,113,1.0
s,s,BestConfig,polly,4.335,207.0,342.0,,,113,1.0
g,s,BO,polly,7.54,3.0,342.0,,,113,1.0
s,s,BOCA,polly,4.333333333333333,340.0,342.0,,,113,1.0
s,s,FLASH,polly,4.36,210.0,342.0,,,113,1.0
s,s,ROBOTune,polly,4.363333333333333,317.0,342.0,,,113,1.0
g,s,CMAES,polly,4.336666666666667,264.0,342.0,,,113,7.333333333333333
g,s,PSO,polly,4.29,294.0,339.0,,,113,1.0
g,s,ACO,polly,5.599999999999999,218.0,263.0,,,113,6.333333333333333
g,s,RandomSearch,polly,4.335,207.0,342.0,,,113,1.0
s,s,Tuneful,polly,4.343333333333334,168.0,259.0,,,113,7.333333333333333
g,s,DE,polly,5.653333333333333,242.0,342.0,,,113,1.0
g,a,DE,xgboost-PimaIndiansDiabetes,0.7874015700000001,14.0,215.0,,,113,0.9333333333333332
g,a,ES,xgboost-PimaIndiansDiabetes,0.0,87.0,215.0,,,113,0.8
g,a,RandomSearch,xgboost-PimaIndiansDiabetes,0.0,42.0,215.0,,,113,0.7333333333333333
a,a,SMAC,xgboost-PimaIndiansDiabetes,1.574803149999994,4.0,36.0,,,113,0.2666666666666666
g,a,SA,xgboost-PimaIndiansDiabetes,0.0,52.0,215.0,,,113,2.466666666666667
g,a,CMAES,xgboost-PimaIndiansDiabetes,0.0,80.0,215.0,,,113,0.2666666666666666
a,a,ParamILS,xgboost-PimaIndiansDiabetes,1.574803149999994,73.0,137.0,,,113,2.066666666666667
a,a,BOHB,xgboost-PimaIndiansDiabetes,0.0,75.0,215.0,,,113,0.6666666666666666
a,a,UQGuided,xgboost-PimaIndiansDiabetes,0.7874015700000001,96.0,215.0,,,113,3.066666666666667
a,a,HEBO,xgboost-PimaIndiansDiabetes,0.0,77.0,215.0,,,113,0.2
a,a,irace,xgboost-PimaIndiansDiabetes,0.7874015700000001,131.0,178.0,,,113,0.6666666666666666
g,a,HillClimbing,xgboost-PimaIndiansDiabetes,1.968503929999997,13.0,23.0,,,113,0.8666666666666667
g,a,GA,xgboost-PimaIndiansDiabetes,0.7874015700000001,117.0,214.0,,,113,1.0666666666666669
g,a,BO,xgboost-PimaIndiansDiabetes,1.968503929999997,27.0,118.0,,,113,1.8
g,a,ACO,xgboost-PimaIndiansDiabetes,0.0,117.0,119.0,,,113,0.6666666666666666
a,a,DEHB,xgboost-PimaIndiansDiabetes,0.7874015700000001,194.0,215.0,,,113,1.6
a,a,GGA,xgboost-PimaIndiansDiabetes,0.0,28.0,215.0,,,113,0.5333333333333333
a,a,Hyperband,xgboost-PimaIndiansDiabetes,0.0,62.0,215.0,,,113,0.6666666666666666
a,a,HABO,xgboost-PimaIndiansDiabetes,0.7874015700000001,86.0,215.0,,,113,1.9333333333333331
g,a,PSO,xgboost-PimaIndiansDiabetes,0.7874015700000001,37.0,156.0,,,113,2.466666666666667
a,a,GGA,xgb-10101,0.0,64.0,103.0,,,113,0.5
a,a,ParamILS,xgb-10101,0.0,18.0,75.0,,,113,0.75
a,a,HABO,xgb-10101,0.0,51.0,103.0,,,113,3.75
g,a,RandomSearch,xgb-10101,0.0,48.0,103.0,,,113,0.75
g,a,SA,xgb-10101,0.0,3.0,103.0,,,113,0.75
a,a,Hyperband,xgb-10101,0.0,188.0,39.83099999999995,,,113,0.9992500000000002
g,a,ES,xgb-10101,0.0,25.0,103.0,,,113,0.75
a,a,irace,xgb-10101,0.0,11.0,103.0,,,113,0.5
g,a,PSO,xgb-10101,0.0,15.0,86.0,,,113,0.75
g,a,BO,xgb-10101,0.01,3.0,103.0,,,113,0.75
g,a,GA,xgb-10101,0.0,32.0,102.0,,,113,0.75
g,a,CMAES,xgb-10101,0.0,14.0,103.0,,,113,2.0
g,a,DE,xgb-10101,0.0,13.0,103.0,,,113,0.75
a,a,SMAC,xgb-10101,0.0,45.0,103.0,,,113,4.75
a,a,DEHB,xgb-10101,0.0,114.0,21.407407407407373,,,113,1.0
a,a,BOHB,xgb-10101,0.0,185.0,43.42399999999996,,,113,0.9992500000000002
g,a,ACO,xgb-10101,0.0,35.0,35.0,,,113,0.5
a,a,HEBO,xgb-10101,0.0,19.0,103.0,,,113,2.5
a,a,UQGuided,xgb-10101,0.0,29.0,103.0,,,113,0.75
g,a,HillClimbing,xgb-10101,0.0,3.0,37.0,,,113,0.75
s,s,FLASH,HSMGP,100.315,94.0,209.0,,,113,1.0
